,es_respuesta,fecha,likes,nota_id,respuestas,texto,url,usuario,autor,seccion,titulo,severe_toxicity,toxicity,caracteres,caracteresSE
25824,True,16:51 06/10/2018,1.0,367,1.0,"Cualquiera que haya transitado el pais los ultimos 5 años sabe que sus rutas estan en un estado pauperrimo. Pero que queres, el votante kernerolo a lo maximo que llego es a punta lara y haciendo dedo",https://www.lanacion.com.ar/2179174-los-principales-bancos-del-mundo-confirmaron-su,ghriva,Rafael Mathus Ruiz,Economía,"Dietrich dijo que vio ""mucho interés"" de los bancos en participar en el fideicomiso de la PPP",,,199,163
26582,True,23:18 06/10/2018,,382,0.0,@bimai @lopeshito1  Olor a peronio … ,https://www.lanacion.com.ar/2179233-carrio-indignada-cambio-afip-equivale-aliarse-echegaray,lopeshito1,,Política,"Carrió, indignada por un cambio en la AFIP: ""Equivale a aliarse con Echegaray y su gente""",,,37,30
26968,False,20:56 06/10/2018,1.0,383,3.0,"Heydi, ya tenes picado el boleto. Trucha como tu socio Gato lavador, inepto y delincuente.",https://www.lanacion.com.ar/2179185-maria-eugenia-vidal-encabezo-nuevo-timbreo-cambiemos,GorejDemian,,Política,María Eugenia Vidal encabezó un nuevo timbreo de Cambiemos en territorio bonaerense,,,90,76
26972,False,20:48 06/10/2018,1.0,383,1.0,Siguen con esa payasada. Cuando el gato delincuente vino a Río Cuarto lo hizo de canuto. Después lo hicieron aparecer como que “casualmente” entraba a un negocio donde era recibido por sus dueños orinándose de alegría. Son patéticos estos tipos.,https://www.lanacion.com.ar/2179185-maria-eugenia-vidal-encabezo-nuevo-timbreo-cambiemos,GorejDemian,,Política,María Eugenia Vidal encabezó un nuevo timbreo de Cambiemos en territorio bonaerense,,,245,206
27024,True,18:37 06/10/2018,2.0,383,2.0,@silviavesiro Vos saliste a patalear cuando la gran emperatriz Porota I vacio el ANSES para financiar el fulbo pa'todos?,https://www.lanacion.com.ar/2179185-maria-eugenia-vidal-encabezo-nuevo-timbreo-cambiemos,Luciano50000,,Política,María Eugenia Vidal encabezó un nuevo timbreo de Cambiemos en territorio bonaerense,,,120,102
27087,True,20:05 06/10/2018,,383,0.0,"@daga5387 @Luciano50000 @hrvcor Te recuerdo que las focas aplaudidoras aparecieron con la gran emperatriz Porota I.... yo me hago cargo de que en tres años es imposible revertir un pais desvastado, con un  60% en el Congreso que se niega a aprobar la Ley de Extincion de  Dominio, y que seguramente vos votaste",https://www.lanacion.com.ar/2179185-maria-eugenia-vidal-encabezo-nuevo-timbreo-cambiemos,Luciano50000,,Política,María Eugenia Vidal encabezó un nuevo timbreo de Cambiemos en territorio bonaerense,,,310,256
27093,False,17:59 06/10/2018,2.0,383,1.0,"Truman Show, y el globerto sigue creyendo.",https://www.lanacion.com.ar/2179185-maria-eugenia-vidal-encabezo-nuevo-timbreo-cambiemos,cfilters,,Política,María Eugenia Vidal encabezó un nuevo timbreo de Cambiemos en territorio bonaerense,,,42,36
27583,True,12:18 08/10/2018,,402,2.0,"@iguida1 muy negativo: los millones de izquierdistas que se vendran a vivir a Argentina tratando de escpar la extrema derecha
muy positivo: se inundara la Argentina de trabajadores que serviran para deprimir aun mas los salarios locales, en competencia contra venezolanos, etc.",https://www.lanacion.com.ar/2179487-para-america-latina-impacto-triunfo-bolsonaro-puede,jacq99,Daniel Lozano,El Mundo,"Para América Latina, el impacto de un triunfo de Bolsonaro puede ser sísmico",,,280,240
27584,True,12:20 08/10/2018,10.0,402,0.0,"@jacq99 @iguida1 no creo que vengan a la Argentina. nunca ha habido inmigracion del Brasil, sobre todo por el idioma. ademas tus argumentos son erroneos, vos dijiste que los que iban a venir son izquierdistas y esa gente son cualquier cosa menos trabajadores.",https://www.lanacion.com.ar/2179487-para-america-latina-impacto-triunfo-bolsonaro-puede,iguida1,Daniel Lozano,El Mundo,"Para América Latina, el impacto de un triunfo de Bolsonaro puede ser sísmico",,,259,217
27585,True,12:23 08/10/2018,,402,0.0,"@iguida1 @jacq99 eso, por supuesto, es un esteroptipo. Hasta los izquierdistas que emigran a estados unidos pierden lo que son una vez que viven fuera del sistema y comienzan a seguir el Rule of Law que se impone. La relacion entre el Portugues y el Espaniol es mucho mas facil de aprender que con el Ingles or el Aleman. No es nada complicado, y en un caso de urgencia como el de hoy.....",https://www.lanacion.com.ar/2179487-para-america-latina-impacto-triunfo-bolsonaro-puede,jacq99,Daniel Lozano,El Mundo,"Para América Latina, el impacto de un triunfo de Bolsonaro puede ser sísmico",,,389,317
27987,True,07:35 08/10/2018,2.0,404,0.0,Tambien dice que aca gana porota,https://www.lanacion.com.ar/2179480-elecciones-brasil-bolsonaro-quedo-paso-presidencia-pero,ghriva,Alberto Armendáriz,El Mundo,"Elecciones en Brasil: Bolsonaro obtuvo una contundente victoria, pero deberá ir al ballottage con Haddad",,,32,27
28428,False,01:06 08/10/2018,,404,19.0,"Y lilita estaba jugando con la Caja Lemarchand, y de pronto se alineó  la Configuración. Todo lo por venir es espeluznante, globerto.",https://www.lanacion.com.ar/2179480-elecciones-brasil-bolsonaro-quedo-paso-presidencia-pero,AlanBiqqeNotDead,Alberto Armendáriz,El Mundo,"Elecciones en Brasil: Bolsonaro obtuvo una contundente victoria, pero deberá ir al ballottage con Haddad",,,133,111
28430,True,01:06 08/10/2018,1.0,404,0.0,"@rosa4427 @AlanBiqqeNotDead Qué risita nerviosa, globerto...",https://www.lanacion.com.ar/2179480-elecciones-brasil-bolsonaro-quedo-paso-presidencia-pero,AlanBiqqeNotDead,Alberto Armendáriz,El Mundo,"Elecciones en Brasil: Bolsonaro obtuvo una contundente victoria, pero deberá ir al ballottage con Haddad",,,60,55
28435,True,01:07 08/10/2018,,404,0.0,"@rosa4427 @lcow0134 @AlanBiqqeNotDead  ¿Usted es nuevo en el foro, globerto?",https://www.lanacion.com.ar/2179480-elecciones-brasil-bolsonaro-quedo-paso-presidencia-pero,AlanBiqqeNotDead,Alberto Armendáriz,El Mundo,"Elecciones en Brasil: Bolsonaro obtuvo una contundente victoria, pero deberá ir al ballottage con Haddad",,,76,66
28476,True,01:06 08/10/2018,1.0,404,0.0,"@Lavite @nacionalista85 BUE!!!.... POROTA  ""BALCONIZABA"" ...SE ACUERDAN¡?",https://www.lanacion.com.ar/2179480-elecciones-brasil-bolsonaro-quedo-paso-presidencia-pero,Angeto,Alberto Armendáriz,El Mundo,"Elecciones en Brasil: Bolsonaro obtuvo una contundente victoria, pero deberá ir al ballottage con Haddad",,,73,66
28569,False,00:40 08/10/2018,4.0,404,0.0,Kernerolo RIP,https://www.lanacion.com.ar/2179480-elecciones-brasil-bolsonaro-quedo-paso-presidencia-pero,darilsito,Alberto Armendáriz,El Mundo,"Elecciones en Brasil: Bolsonaro obtuvo una contundente victoria, pero deberá ir al ballottage con Haddad",,,13,12
28904,False,05:48 07/10/2018,5.0,410,2.0,"Además de gato y botinera, la chirusa ésta tenía los humos muy altos. Los deportistas generalmente no son los más inteligentes de un grupo (por eso se dedican al deporte), por eso estas botinera sin clase hacen lo que quieren con ellos.",https://www.lanacion.com.ar/2179378-kloosterboer-culpable-gaudio-perdiera-el-partido-su,exiliado10,,Espectáculos,"Kloosterboer, ¿culpable de que Gaudio perdiera ""el partido de su vida""?",,,236,195
29315,False,18:45 07/10/2018,,412,3.0,"Hoy los únicos que festejan son los seguidores de Menem, ventajita y la porota.!!!!",https://www.lanacion.com.ar/2179413-elisa-carrio-macri-va-tener-elegir-pero,FORISTO,,Política,"Elisa Carrió aclara que no romperá con Cambiemos, pero insiste con que ""la impunidad no es negociable""",,,83,70
29333,False,18:41 07/10/2018,2.0,412,0.0,"La impunidad de Menem, la que pretenden para la porota es también la impunidad del asesinato del Fiscal NISMAN.!!!",https://www.lanacion.com.ar/2179413-elisa-carrio-macri-va-tener-elegir-pero,FORISTO,,Política,"Elisa Carrió aclara que no romperá con Cambiemos, pero insiste con que ""la impunidad no es negociable""",,,114,96
29334,False,18:41 07/10/2018,,412,0.0,LACHUPACHUPA DE BELÉN SE SIENTE EL GATO MUERTO...,https://www.lanacion.com.ar/2179413-elisa-carrio-macri-va-tener-elegir-pero,jmjf2364,,Política,"Elisa Carrió aclara que no romperá con Cambiemos, pero insiste con que ""la impunidad no es negociable""",,,49,42
29429,False,18:29 07/10/2018,1.0,412,1.0,"La impunidad de Menem, las expresiones del Ministro de Justicia en favor de la porota son insostenibles. Indefendibles.!!!!",https://www.lanacion.com.ar/2179413-elisa-carrio-macri-va-tener-elegir-pero,FORISTO,,Política,"Elisa Carrió aclara que no romperá con Cambiemos, pero insiste con que ""la impunidad no es negociable""",,,123,106
29444,False,18:18 07/10/2018,,412,8.0,"Y EL HOYO DEL GATO SIGUE CRECIENDO....
6 MILLONES DE ĎÓLARES AL DÍA SE QUEMAN EN EL BCRA... Y TODO SE HUNDE...",https://www.lanacion.com.ar/2179413-elisa-carrio-macri-va-tener-elegir-pero,jmjf2364,,Política,"Elisa Carrió aclara que no romperá con Cambiemos, pero insiste con que ""la impunidad no es negociable""",,,113,93
29751,False,16:55 07/10/2018,2.0,412,0.0,metala presa gato por insitasion al golpe,https://www.lanacion.com.ar/2179413-elisa-carrio-macri-va-tener-elegir-pero,nomengrapes70,,Política,"Elisa Carrió aclara que no romperá con Cambiemos, pero insiste con que ""la impunidad no es negociable""",,,41,35
29770,False,16:51 07/10/2018,1.0,412,1.0,"Bueno muchachos, al menos agradezcamos que a Cambiemos lo destruyó Carrió y no la Porota. Algo es algo... ",https://www.lanacion.com.ar/2179413-elisa-carrio-macri-va-tener-elegir-pero,Eric_bb,,Política,"Elisa Carrió aclara que no romperá con Cambiemos, pero insiste con que ""la impunidad no es negociable""",,,106,88
29771,True,16:55 07/10/2018,5.0,412,0.0,@Eric_bb: Porota lo mejor que hizo fue destruir al peronismo.-,https://www.lanacion.com.ar/2179413-elisa-carrio-macri-va-tener-elegir-pero,eboNOB2,,Política,"Elisa Carrió aclara que no romperá con Cambiemos, pero insiste con que ""la impunidad no es negociable""",,,62,53
30168,False,13:36 07/10/2018,4.0,413,0.0,Don Sergio. Siempre pensé que motivos lo llevaron a UD a hacer explícita su pelea con la araña. Sin duda UD es el caballo de Troya de la porota. No vamos a caer. Y otra. Basta de hacer el ridículo. Como cuando en campaña le diste el beso de ficción a Galmarini. Sabemos que sos hay🍮🍮😎,https://www.lanacion.com.ar/2179397-para-massa-pelea-macri-carrio-se-esta,erommell,,Política,"Para Massa, la interna entre Macri y Carrió ""se está transformando en un gran papelón""",,,284,229
30173,False,13:34 07/10/2018,8.0,413,0.0,"miren quién habla de ""papelón""!!! la massa de panqueque,,,,oportunista SIEMPRE, éste es un gato que quiere caer bien parado",https://www.lanacion.com.ar/2179397-para-massa-pelea-macri-carrio-se-esta,cau_villanueva,,Política,"Para Massa, la interna entre Macri y Carrió ""se está transformando en un gran papelón""",,,123,105
30222,False,12:50 07/10/2018,9.0,413,0.0,"Complice, colaboracionista de la porota y el tuerto",https://www.lanacion.com.ar/2179397-para-massa-pelea-macri-carrio-se-esta,mza060,,Política,"Para Massa, la interna entre Macri y Carrió ""se está transformando en un gran papelón""",,,51,44
30243,False,21:30 07/10/2018,3.0,414,0.0,Que furcio?? Extrañan el latigo de porota,https://www.lanacion.com.ar/2179390-la-aparicion-macri-apertura-juegos-olimpicos-juventud,icaro12,,Política,La presencia de Macri en la apertura de los Juegos Olímpicos de la Juventud: un discurso breve y con un furcio,,,41,35
30254,False,20:55 07/10/2018,,414,0.0,"Pobre tipo. Ni el tiro del final le va a salir. Atropellao como avestruz con careta. SE va a poncho siempre, como la Porota...NO ESTUDIAN!",https://www.lanacion.com.ar/2179390-la-aparicion-macri-apertura-juegos-olimpicos-juventud,jclmina,,Política,La presencia de Macri en la apertura de los Juegos Olímpicos de la Juventud: un discurso breve y con un furcio,,,138,114
30351,False,13:48 07/10/2018,,415,0.0,"jajaja lo que mas le gusta al gato y su familia...espiar ..

por supuesto, que sigan las escuchas en manos del PJudicial...si para eso designamos al presidente de la Corte Suprema por decreto !!

Sinceramente, te toman el pelo sin ponerse colorados",https://www.lanacion.com.ar/2179260-la-corte-evalua-cambios-oficina-escuchas,jose_ingeniero,Hernán Cappiello,Política,La Corte evalúa cambios en la oficina de las escuchas,,,260,221
30652,False,00:33 09/10/2018,1.0,427,0.0,CFK PRESA !....jajajajajajajjaa..escuchalo al Globerto...jajajajjajajaa,https://www.lanacion.com.ar/2179728-iguacel,ccmaxima,Sofía Diamante,Economía,La boleta de gas tendrá un aumento adicional de $90 por mes por la suba del dólar,,,71,67
30671,True,00:29 09/10/2018,1.0,427,0.0,"@Hombregris83 DE LA RUA AL LADO DE POROTA ERA UN ESTADISTA, Y MAS HONESTO",https://www.lanacion.com.ar/2179728-iguacel,lcow0134,Sofía Diamante,Economía,La boleta de gas tendrá un aumento adicional de $90 por mes por la suba del dólar,,,73,60
30699,True,00:24 09/10/2018,1.0,427,0.0,"@hanseatico OBVIO, FIJATE CON EL CIADI LOS JUICIOS QUE NOS COMIMOS CON POROTA",https://www.lanacion.com.ar/2179728-iguacel,lcow0134,Sofía Diamante,Economía,La boleta de gas tendrá un aumento adicional de $90 por mes por la suba del dólar,,,77,65
30705,True,00:22 09/10/2018,3.0,427,0.0,"@lcow0134 En Brasil las cosas funcionan,no como en peronia",https://www.lanacion.com.ar/2179728-iguacel,tmcdonnell,Sofía Diamante,Economía,La boleta de gas tendrá un aumento adicional de $90 por mes por la suba del dólar,,,58,50
30713,False,00:18 09/10/2018,1.0,427,0.0,PJ 1945/2015 Q.E.P.D. Sus cenizas seran esparcidas con las urnas de 2019 en el CEAMSE (cocheria Porota) ,https://www.lanacion.com.ar/2179728-iguacel,nesfer24,Sofía Diamante,Economía,La boleta de gas tendrá un aumento adicional de $90 por mes por la suba del dólar,,,104,87
30748,True,00:14 09/10/2018,3.0,427,0.0,@vsonico Porota gata,https://www.lanacion.com.ar/2179728-iguacel,nesfer24,Sofía Diamante,Economía,La boleta de gas tendrá un aumento adicional de $90 por mes por la suba del dólar,,,20,18
31857,False,18:27 08/10/2018,5.0,443,0.0,"La cacatua, el sapo y  la Porota a podrirse en cafua",https://www.lanacion.com.ar/2179723-confirman-procesamiento-cristina-kirchner-sus-hijos-causa,garonna,,Política,Confirman el procesamiento de Cristina Kirchner y sus hijos en la causa Hotesur,,,52,41
31884,False,18:19 08/10/2018,3.0,443,0.0,Y el cuca se queja del gas cuando su guita se la choreo Porota y sus forajidos ,https://www.lanacion.com.ar/2179723-confirman-procesamiento-cristina-kirchner-sus-hijos-causa,nesfer24,,Política,Confirman el procesamiento de Cristina Kirchner y sus hijos en la causa Hotesur,,,79,62
32618,True,15:25 08/10/2018,1.0,445,3.0,@mojeda12 Y A POROTA QUE LE SUGERIS? O A BODOU?,https://www.lanacion.com.ar/2179686-el-gobierno-busca-el-equilibrio-entre-defender-a-macri-y-contener-a-carrio-en-cambiemos,Soyargentino,Jaime Rosemberg,Política,El Gobierno busca el equilibrio entre defender a Macri y contener a Carrió en Cambiemos,,,47,38
33271,False,23:33 09/10/2018,1.0,471,7.0,"Gracias a Carrió renunció, ahora falta Garavano y en dic 2019 hay que cazar al gato y a todos sus ministros.",https://www.lanacion.com.ar/2180135-lorenzetti-acuso-rosenkrantz-generar-clima-tension-temor,Dreamwever,,Política,"Lorenzetti le contestó a Rosenkrantz: habló de ""mediocridad"" y de generar un ""clima de tensión y temor""",,,108,88
33438,False,22:40 09/10/2018,,471,0.0,Ni la corte lo respeta al Gato,https://www.lanacion.com.ar/2180135-lorenzetti-acuso-rosenkrantz-generar-clima-tension-temor,hafler,,Política,"Lorenzetti le contestó a Rosenkrantz: habló de ""mediocridad"" y de generar un ""clima de tensión y temor""",,,30,24
33714,True,21:24 09/10/2018,1.0,471,0.0,"@fcab1 @cfilters El foro es tema libre. ¿Usted es nuevo, globerto?",https://www.lanacion.com.ar/2180135-lorenzetti-acuso-rosenkrantz-generar-clima-tension-temor,AlanBiqqeNotDead,,Política,"Lorenzetti le contestó a Rosenkrantz: habló de ""mediocridad"" y de generar un ""clima de tensión y temor""",,,66,56
33722,False,21:20 09/10/2018,2.0,471,6.0,hoy el gato inauguro el metrobus de moron esta tarde ya hay una persona muerta es fulmine de en serio eh,https://www.lanacion.com.ar/2180135-lorenzetti-acuso-rosenkrantz-generar-clima-tension-temor,nomengrapes70,,Política,"Lorenzetti le contestó a Rosenkrantz: habló de ""mediocridad"" y de generar un ""clima de tensión y temor""",,,104,84
33896,False,20:43 09/10/2018,5.0,471,0.0,CHAU LORENZETTI PERONIO,https://www.lanacion.com.ar/2180135-lorenzetti-acuso-rosenkrantz-generar-clima-tension-temor,a2,,Política,"Lorenzetti le contestó a Rosenkrantz: habló de ""mediocridad"" y de generar un ""clima de tensión y temor""",,,23,21
34210,False,21:03 09/10/2018,1.0,472,0.0,"HUY HUY HUY,,,LA POROTA ESTA QUE ARDE !!!",https://www.lanacion.com.ar/2180128-cuadernos-coimas-bonadio-cito-indagatoria-maximo-kirchner,wonder2017,,Política,Cuadernos de las coimas: Bonadio citó a indagatoria a Máximo Kirchner por el dinero ilegal en la campaña,,,41,34
34233,False,20:50 09/10/2018,5.0,472,1.0,"POROTA también dice que  ""no conoce a Cristina !!!!!""",https://www.lanacion.com.ar/2180128-cuadernos-coimas-bonadio-cito-indagatoria-maximo-kirchner,FirthOfFifth,,Política,Cuadernos de las coimas: Bonadio citó a indagatoria a Máximo Kirchner por el dinero ilegal en la campaña,,,53,44
34246,True,21:08 09/10/2018,,472,0.0,@jorgerai ¿Dr???? No me digas que tiene un Título parecido al que extravió Porota.- ,https://www.lanacion.com.ar/2180128-cuadernos-coimas-bonadio-cito-indagatoria-maximo-kirchner,LIREZ0711,,Política,Cuadernos de las coimas: Bonadio citó a indagatoria a Máximo Kirchner por el dinero ilegal en la campaña,,,84,70
34273,True,20:31 09/10/2018,3.0,472,0.0,"@mariapazluna ...no es para menos: ¿por qué las investigaciones de carpetitas estaban en poder de Porota en Calafate?, esas investigaciones debieron quedarse en al ex-Side o la Afi .....",https://www.lanacion.com.ar/2180128-cuadernos-coimas-bonadio-cito-indagatoria-maximo-kirchner,etacarinae88,,Política,Cuadernos de las coimas: Bonadio citó a indagatoria a Máximo Kirchner por el dinero ilegal en la campaña,,,186,158
35028,False,18:28 09/10/2018,7.0,474,0.0,"... Porota dice que ""nunca fue kirchenrista""",https://www.lanacion.com.ar/2180061-guillermo-moreno-roberto-navarro-sos-idiota-util,FirthOfFifth,,Política,"Guillermo Moreno, contra Roberto Navarro: ""Sos un idiota útil""",,,44,38
35064,False,18:06 09/10/2018,7.0,474,1.0,"por esta vez, navarrito se ""desmarca"" de las instrucciones de la porota.
la habràn negado algùn "" bolsito "" ??",https://www.lanacion.com.ar/2180061-guillermo-moreno-roberto-navarro-sos-idiota-util,horaluce,,Política,"Guillermo Moreno, contra Roberto Navarro: ""Sos un idiota útil""",,,113,95
35490,False,18:08 09/10/2018,3.0,475,2.0,¿Por que en vez de ocuparse de $90 no empezan por desaforar ala Porota?,https://www.lanacion.com.ar/2180053-la-oposicion-convoca-sesion-anular-aumento-gas,luego_existo,Gabriel Sued,Política,La oposición convoca a una sesión para anular el aumento en el gas,,,71,58
35901,False,17:13 09/10/2018,,475,8.0,Se que cuesta y hay que ajustarse... dijo don gato.. Sin remate.. Como si supiera de que se trata. Te toman por bol...,https://www.lanacion.com.ar/2180053-la-oposicion-convoca-sesion-anular-aumento-gas,CePePe,Gabriel Sued,Política,La oposición convoca a una sesión para anular el aumento en el gas,,,118,96
35976,False,17:01 09/10/2018,1.0,475,0.0,Ni vos votas Macri Globerto.....o si? ,https://www.lanacion.com.ar/2180053-la-oposicion-convoca-sesion-anular-aumento-gas,ccmaxima,Gabriel Sued,Política,La oposición convoca a una sesión para anular el aumento en el gas,,,38,32
36086,False,16:28 09/10/2018,1.0,475,1.0,"Hay que retrotraer las tarifas a dic 2015. Y que paguen la diferencia los políticos con su sueldo. O sea, hay que ajustarse como dijo Gato.",https://www.lanacion.com.ar/2180053-la-oposicion-convoca-sesion-anular-aumento-gas,Dreamwever,Gabriel Sued,Política,La oposición convoca a una sesión para anular el aumento en el gas,,,139,114
36608,False,23:01 10/10/2018,1.0,500,0.0,...lo curioso es que estoy casi segura que los fallecidos y sus familiares fueron parte del 54% que votó a Porota ..... ,https://www.lanacion.com.ar/2180555-de-vido-fue-culpado-por-la-corrupcion-pero-no-lo-condenaron-por-las-muertes,etacarinae88,"

",Política,"De Vido fue culpado por la corrupción, pero no lo condenaron por las muertes",,,120,98
36612,False,22:26 10/10/2018,2.0,500,2.0,"Devido se comparó con Jesucristo, Delía hace un tiempo con Mandela, q corta se quedo Cristina q sólo se comparó con una arquitecta egipcia.",https://www.lanacion.com.ar/2180555-de-vido-fue-culpado-por-la-corrupcion-pero-no-lo-condenaron-por-las-muertes,greciab,"

",Política,"De Vido fue culpado por la corrupción, pero no lo condenaron por las muertes",,,139,116
37316,False,23:42 10/10/2018,6.0,507,0.0,POROTA - ALBERTA2124 2019,https://www.lanacion.com.ar/2180482-en-semana-podrian-dejar-funcionar-17-millones,BRUCE54,Daniel Gallo,Sociedad,Dentro de una semana podrían dejar de funcionar 17 millones de celulares,,,25,22
37531,False,23:06 10/10/2018,4.0,507,2.0,"Recien escuchè a Maria Lujan Rey, te da ganas de decapitar a Porota y De Vido en una plaza pùblica ",https://www.lanacion.com.ar/2180482-en-semana-podrian-dejar-funcionar-17-millones,nesfer24,Daniel Gallo,Sociedad,Dentro de una semana podrían dejar de funcionar 17 millones de celulares,,,99,79
37546,False,23:02 10/10/2018,3.0,507,1.0,DICE POROTA QUE NO VA A BLANQUEAR EL FONO ... JEJE,https://www.lanacion.com.ar/2180482-en-semana-podrian-dejar-funcionar-17-millones,BRUCE54,Daniel Gallo,Sociedad,Dentro de una semana podrían dejar de funcionar 17 millones de celulares,,,50,40
37547,True,23:03 10/10/2018,5.0,507,0.0,"@BRUCE54 Lo de Porota es el negro y sin son bolsos, extashis",https://www.lanacion.com.ar/2180482-en-semana-podrian-dejar-funcionar-17-millones,nesfer24,Daniel Gallo,Sociedad,Dentro de una semana podrían dejar de funcionar 17 millones de celulares,,,60,49
37655,False,22:39 10/10/2018,2.0,507,0.0,"EL GLOBERTO AMARILLO TUMBA TIENE LO S BOLSILLOS Y EL OXETE PERFORADO POR CAMBIEMOS

😁😁😁😁😁😁😁😁😁",https://www.lanacion.com.ar/2180482-en-semana-podrian-dejar-funcionar-17-millones,ccmaxima,Daniel Gallo,Sociedad,Dentro de una semana podrían dejar de funcionar 17 millones de celulares,,,99,86
38001,False,20:47 10/10/2018,3.0,507,0.0,AL PERONIO NO LE GUSTA !,https://www.lanacion.com.ar/2180482-en-semana-podrian-dejar-funcionar-17-millones,ssergiojl,Daniel Gallo,Sociedad,Dentro de una semana podrían dejar de funcionar 17 millones de celulares,,,24,19
38005,False,20:45 10/10/2018,,507,3.0,Pobre el Globerto anda desconcertado...NO HAY NI UN LOGRO DE ESTE GOBIERNO..UNO EH ! ,https://www.lanacion.com.ar/2180482-en-semana-podrian-dejar-funcionar-17-millones,ccmaxima,Daniel Gallo,Sociedad,Dentro de una semana podrían dejar de funcionar 17 millones de celulares,,,85,71
38010,True,13:30 11/10/2018,,508,2.0,"@rafacepero El ""ex-ministro"" es la misma persona que esta ahora: Adolfo Rubinstein. La nota dice ""ex-ministerio"" porque lo que sucedió es que el gato lo disolvio el mes pasado y lo metio dentro de otro Ministerio (para ahorrar dinero, blah, blah) y ahora es ""Secretaria de Salud"" porque no existe más el ""Ministerio de Salud"".",https://www.lanacion.com.ar/2179708-medicamentos-vih,fabio_lpz,Romina Colman,Sociedad,Medicamentos de VIH: solo un 25% de los montos invertidos fueron por licitación pública,,,326,272
38011,True,14:46 11/10/2018,1.0,508,0.0,@fabio_lpz @rafacepero hmmm... dice que el asunto empezó en 2015 y se concretó en 2016 y 2017. Rubinstein no estaba; el primero de la era Gato fue Lemus.,https://www.lanacion.com.ar/2179708-medicamentos-vih,rafacepero,Romina Colman,Sociedad,Medicamentos de VIH: solo un 25% de los montos invertidos fueron por licitación pública,,,153,126
38309,False,01:55 12/10/2018,1.0,522,3.0,"Borranme los mensajes!! Una falta de respeto! Una intromisión en asuntos de otros país! El gato no te quiere igual, por más que tires estas consignas ignorantes., paraquedista.",https://www.lanacion.com.ar/2180830-bolsonaro-un-saludo-macri-termino-dilma-kirchner,kharker,Alberto Armendáriz,El Mundo,"Bolsonaro: ""Un abrazo a Macri, que terminó con la 'Dilma Kirchner'""",,,176,149
38322,False,00:39 12/10/2018,9.0,522,1.0,Porota está corriendo los muebles contra la puerta de forma preventiva,https://www.lanacion.com.ar/2180830-bolsonaro-un-saludo-macri-termino-dilma-kirchner,masademar,Alberto Armendáriz,El Mundo,"Bolsonaro: ""Un abrazo a Macri, que terminó con la 'Dilma Kirchner'""",,,70,60
38327,True,00:21 12/10/2018,3.0,522,0.0,@bortolussi LO TOMÓ POROTA PARA LLENAR MILES DE BOLSONAROS DE DÓLARES Y EUROS,https://www.lanacion.com.ar/2180830-bolsonaro-un-saludo-macri-termino-dilma-kirchner,BRUCE54,Alberto Armendáriz,El Mundo,"Bolsonaro: ""Un abrazo a Macri, que terminó con la 'Dilma Kirchner'""",,,77,65
39443,True,18:36 11/10/2018,1.0,534,0.0,"@emacrista @aratti2 Y????????????????? YO TE PUEDO MANDAR UNA BARRA A QUE TE ACUSEN, ESO NO TE HACE CULPABLE, LA POROTA TIENE CAUSAS CONSEMIPLENA PRUEBA DE LOS DELITOS DE LAVADO, CHOREO Y OTRAS ""BELLEZAS""",https://www.lanacion.com.ar/2180846-elisa-carrio-yo-no-pedi-renuncia-garavano,aratti2,,Política,"Elisa Carrió: ""Yo no pedí la renuncia de Garavano, fue una broma""",,,204,172
39565,True,19:44 11/10/2018,1.0,535,0.0,@calistaflo @leeharvey NO DIJO EL GATO QUE LOS TRABAJADORES NO IBAN A PAGAR MAS? SE PAGA MUCHO MAS AHORA Y MAS GENTE TROLL,https://www.lanacion.com.ar/2180821-paritarias-provincia-docentes-acordaron-aumento-del-30,marianodelici,,Política,Paritarias: los estatales bonaerenses acordaron un aumento del 30%,,,122,100
40372,True,14:16 12/10/2018,1.0,547,0.0,"@KIMONIG el propietario decidía hasta que Perón puso la ley de alquileres y reventó a los pequeños propietarios, cuando sacaron la ley vino la revancha... o sea: peronia",https://www.lanacion.com.ar/2181150-ley-alquileres-cuales-son-claves-del-proyecto,rd,Julia D'Arrisso,Economía,Ley de alquileres: cuáles son las claves del proyecto que quiere aprobar el Gobierno,,,169,142
40708,False,18:14 12/10/2018,3.0,550,0.0,El pastor es kernerista,https://www.lanacion.com.ar/2181152-turquia-liberara-al-pastor-tiene-vilo-al,superlilito,,Economía,"Turquía liberará al pastor que, por efecto mariposa, aceleró la corrida en la Argentina",,,23,20
40730,False,17:17 12/10/2018,10.0,550,0.0,Con el efecto Peronia nos basta y sobra.,https://www.lanacion.com.ar/2181152-turquia-liberara-al-pastor-tiene-vilo-al,George66,,Economía,"Turquía liberará al pastor que, por efecto mariposa, aceleró la corrida en la Argentina",,,40,33
42096,False,22:18 13/10/2018,,586,1.0,Y van a volver a ganar. Del otro lado están massita y porota.,https://www.lanacion.com.ar/2181557-el-gobierno-comenzo-analizar-escenario-2019,enciclopedico,Jaime Rosemberg,Política,El Gobierno ya comenzó a analizar el escenario 2019,,,61,49
42175,False,22:12 13/10/2018,4.0,587,0.0,Próceres de Peronia. Incluidos en libros de adoctrinamiento de las unidades básicas y demás manuales para entrenar a la runfla,https://www.lanacion.com.ar/2181521-pablo-moyano-singapur-no-creo-hagan-show,samus26,,Política,"Pablo Moyano, desde Singapur: ""No creo que hagan el show de querer detenerme en Ezeiza""",,,126,107
