,es_respuesta,fecha,likes,nota_id,respuestas,texto,url,usuario,autor,seccion,titulo,severe_toxicity,toxicity,caracteres,caracteresSE
32289,True,17:38 08/10/2018,,443,0.0,@Naty_Mercurio_XI Es el soldado de plomo.,https://www.lanacion.com.ar/2179723-confirman-procesamiento-cristina-kirchner-sus-hijos-causa,lsmith7,,Política,Confirman el procesamiento de Cristina Kirchner y sus hijos en la causa Hotesur,,,41,36
32673,False,19:03 08/10/2018,1.0,447,0.0,Estos individuos no son recuperables. Hay que tratar la Pena de Muerte.-,https://www.lanacion.com.ar/2179744-piden-perpetua-quienes-drogaron-violaron-mataron-su,sogtulakk,Darío Palavecino,Sociedad,"Piden perpetua para quienes drogaron, violaron y mataron a su hija en Mar del Plata",,,72,61
32687,False,22:29 08/10/2018,7.0,449,0.0,"ojalá los encuentren... en estos casos definitivamente yo estaría a favor de la pena de muerte.
Por otro lado, ya que esto es posible,  no estaría bueno tener una base de datos con el ADN de todos los argentinos? al momento de hacer el DNI del bebé, se le saca la muestra.",https://www.lanacion.com.ar/2179703-para-resolver-crimen-nino-extraen-adn-3000,msegovia8,,Sociedad,Para resolver el crimen de un niño extraen muestras de ADN a 3000 personas en un pueblo santiagueño,,,275,224
34730,True,21:47 09/10/2018,3.0,474,0.0,"@bitio86 No, está tratando de soltar el salvavidas de plomo.",https://www.lanacion.com.ar/2180061-guillermo-moreno-roberto-navarro-sos-idiota-util,Maximo_Bruto,,Política,"Guillermo Moreno, contra Roberto Navarro: ""Sos un idiota útil""",,,60,51
36463,False,23:30 10/10/2018,,490,0.0,"En la cárcel, que parezca un accidente y listo. Uno menos.",https://www.lanacion.com.ar/2180538-hablo-femicida-ecatepec-voy-seguir-matando-mujeres,DOMINOR1,,El Mundo,"Habló el femicida de Ecatepec: ""Voy a seguir matando mujeres""",,,58,48
36468,False,22:44 10/10/2018,2.0,490,0.0,La pena de muerte vale la pena,https://www.lanacion.com.ar/2180538-hablo-femicida-ecatepec-voy-seguir-matando-mujeres,ElJusto_NewYork,,El Mundo,"Habló el femicida de Ecatepec: ""Voy a seguir matando mujeres""",,,30,24
36470,False,21:39 10/10/2018,2.0,490,0.0,es el momento de aplicar el rifle sanitario,https://www.lanacion.com.ar/2180538-hablo-femicida-ecatepec-voy-seguir-matando-mujeres,COCORICARDO,,El Mundo,"Habló el femicida de Ecatepec: ""Voy a seguir matando mujeres""",,,43,36
36472,False,20:35 10/10/2018,5.0,490,0.0,y matenlo de una listo que tanto.,https://www.lanacion.com.ar/2180538-hablo-femicida-ecatepec-voy-seguir-matando-mujeres,larguirucho_pepe,,El Mundo,"Habló el femicida de Ecatepec: ""Voy a seguir matando mujeres""",,,33,27
38848,True,06:00 12/10/2018,,533,0.0,@5escoceses ... plomo es lo que habria que ponerles...,https://www.lanacion.com.ar/2180920-procesan-cupula-camioneros-extorsion,abertello,,Política,Procesan a miembros de la cúpula de Camioneros por extorsión,,,54,46
42125,False,23:53 13/10/2018,6.0,587,1.0,"Pablito, ya que estás en Singapur podrías quedarte allí para siempre. Salvo por el problema que allí aquellos que violan las leyes terminan en la cárcel casi instantáneamente, y los azotes están permitidos, lo mismo que la pena de muerte.",https://www.lanacion.com.ar/2181521-pablo-moyano-singapur-no-creo-hagan-show,Maximo_Bruto,,Política,"Pablo Moyano, desde Singapur: ""No creo que hagan el show de querer detenerme en Ezeiza""",,,238,199
48687,False,22:24 16/10/2018,3.0,680,3.0,un plomo perdido en la sien no le vendría mal...muerto el perro se acabó la rabia,https://www.lanacion.com.ar/2182302-moyano-celebro-fallo-del-juez-desafia-ahora,rottie,Nicolás Balinotti,Política,Moyano celebró el fallo del juez y desafía ahora con paritarias de 42%,,,81,66
54244,False,21:35 18/10/2018,3.0,746,0.0,"La unica que perdió fue la niña, los culpables tienen la suerte de estar acá...hasta la pueden sacar barata...que lástima que no tenemos pena de muerte , estos se la merecen con creces....",https://www.lanacion.com.ar/2183027-san-miguel-vecinos-tiraron-piedras-se-enfrentaron,leoliam,,Sociedad,San Miguel: vecinos tiraron piedras y se enfrentaron a la policía luego de la aparición del cuerpo de Sheila Ayala,,,188,156
54656,False,19:36 18/10/2018,5.0,746,0.0,"Con esta ""gente"" no puede haber mano dura, tiene que haber mano durisima y plomo.",https://www.lanacion.com.ar/2183027-san-miguel-vecinos-tiraron-piedras-se-enfrentaron,iguida1,,Sociedad,San Miguel: vecinos tiraron piedras y se enfrentaron a la policía luego de la aparición del cuerpo de Sheila Ayala,,,81,67
57188,False,18:43 19/10/2018,,768,0.0,tenés la bola de cristal? Yo creí que eran de plomo,https://www.lanacion.com.ar/2183375-miguel-pichetto-idea-los-empresarios-van-parar,cachito2109,Maia Jastreblansky,Política,"Miguel Pichetto en IDEA: ""Los empresarios van a parar las inversiones hasta que se aclare la cuestión electoral""",,,51,41
57265,True,10:08 20/10/2018,,774,0.0,"@KIM_JONG_MAXIMUN Que se quede donde esta, bastante desastre nos dejo, bien muerto esta",https://www.lanacion.com.ar/2183362-desde-martes-cierran-avenida-cordoba-desmantelar-puente,CiudadHumana,,Sociedad,"Desde el martes, cierran por un mes la avenida Córdoba para desmontar el puente",,,87,75
